,importance,feature,round
fixation_PupilSize_std_sum,0.0908351093011164,fixation_PupilSize_std_sum,8;7
fixation_PupilSize_min_sum,0.0707239719369935,fixation_PupilSize_min_sum,8;7
Fixation Duration_sum,0.0637453079148482,Fixation Duration_sum,8;7
horizontal saccade_sum,0.0632897061856164,horizontal saccade_sum,8;7
Sub-scanDensity_sum,0.0537945696877901,Sub-scanDensity_sum,8;7
fixation_PupilPeaksAmplitude_std_sum,0.0453586245239926,fixation_PupilPeaksAmplitude_std_sum,8;7
non-horizontal saccade_sum,0.0356697793804998,non-horizontal saccade_sum,8;7
fixation_PupilPeaksAmplitude_min_sum,0.0352560312879348,fixation_PupilPeaksAmplitude_min_sum,8;7
fixation_PupilPeaksAmplitude_median_sum,0.0340379731801695,fixation_PupilPeaksAmplitude_median_sum,8;7
fixation_PupilSize_sum_sum,0.0279016617469525,fixation_PupilSize_sum_sum,8;7
horizontal saccade_std,0.0199887572686404,horizontal saccade_std,8;7
fixation_NumberOfPupilPeaks_sum,0.0195414990050339,fixation_NumberOfPupilPeaks_sum,8;7
Sub-scanAverageWeightedDegree_sum,0.0186540472288324,Sub-scanAverageWeightedDegree_sum,8;7
fixation_PupilPeaksAmplitude_mean_sum,0.0160438292740801,fixation_PupilPeaksAmplitude_mean_sum,8;7
horizontal saccade_mean,0.0146263270489247,horizontal saccade_mean,8;7
fixation_PupilSize_mean_sum,0.0128201186263301,fixation_PupilSize_mean_sum,8;7
fixation_PupilSize_median_sum,0.0124396282551186,fixation_PupilSize_median_sum,8;7
Fixation Count_sum,0.0060341617896468,Fixation Count_sum,8;7
fixation_PupilSize_std_sum,0.2638233639772783,fixation_PupilSize_std_sum,9;7
fixation_PupilSize_min_sum,0.0833477615919169,fixation_PupilSize_min_sum,9;7
fixation_PupilPeaksAmplitude_max_sum,0.0743811890491368,fixation_PupilPeaksAmplitude_max_sum,9;7
fixation_PupilPeaksAmplitude_sum_sum,0.0653950262405117,fixation_PupilPeaksAmplitude_sum_sum,9;7
horizontal saccade_sum,0.0563333663170279,horizontal saccade_sum,9;7
Fixation Count_sum,0.0477182939534058,Fixation Count_sum,9;7
fixation_PupilPeaksAmplitude_std_sum,0.046088715375712,fixation_PupilPeaksAmplitude_std_sum,9;7
non-horizontal saccade_sum,0.0428688621244642,non-horizontal saccade_sum,9;7
fixation_PupilPeaksAmplitude_median_sum,0.0387563932305968,fixation_PupilPeaksAmplitude_median_sum,9;7
Sub-scanNtranstions_sum,0.0386661844680424,Sub-scanNtranstions_sum,9;7
Fixation Duration_sum,0.0349600175443012,Fixation Duration_sum,9;7
IsfixationInSpatialTemporalCluster_sum,0.0324840817275618,IsfixationInSpatialTemporalCluster_sum,9;7
horizontal saccade_mean,0.0302695235971117,horizontal saccade_mean,9;7
fixation_PupilSize_median_sum,0.0274922044264318,fixation_PupilSize_median_sum,9;7
Sub-scanAverageWeightedDegree_sum,0.0250722307469945,Sub-scanAverageWeightedDegree_sum,9;7
Sub-scanDensity_sum,0.0235431551845053,Sub-scanDensity_sum,9;7
fixation_PupilSize_max_sum,0.0216619223718575,fixation_PupilSize_max_sum,9;7
Fixation Count 250_sum,0.017578619946645,Fixation Count 250_sum,9;7
Sub-scanAverageWeightedDegree_max,0.0156366981594302,Sub-scanAverageWeightedDegree_max,9;7
fixation_PupilPeaksAmplitude_mean_sum,0.0139223899670673,fixation_PupilPeaksAmplitude_mean_sum,9;7
Fixation Duration_sum,0.2516687548673039,Fixation Duration_sum,0;8
Sub-scanDensity_sum,0.0849006195518604,Sub-scanDensity_sum,0;8
fixation_PupilPeaksAmplitude_sum_sum,0.08154755684543,fixation_PupilPeaksAmplitude_sum_sum,0;8
fixation_PupilPeaksAmplitude_std_sum,0.070075625384582,fixation_PupilPeaksAmplitude_std_sum,0;8
fixation_PupilSize_max_sum,0.0676696051177957,fixation_PupilSize_max_sum,0;8
Sub-scanEntropy_sum,0.0506351506470326,Sub-scanEntropy_sum,0;8
Sub-scanNUniqueVisits_sum,0.0482749025590784,Sub-scanNUniqueVisits_sum,0;8
fixation_PupilSize_min_sum,0.0480199955636739,fixation_PupilSize_min_sum,0;8
fixation_PupilPeaksAmplitude_median_sum,0.0478575203934791,fixation_PupilPeaksAmplitude_median_sum,0;8
fixation_PupilSize_mean_sum,0.0465719838557838,fixation_PupilSize_mean_sum,0;8
Sub-scanAverageWeightedDegree_sum,0.0331888041742247,Sub-scanAverageWeightedDegree_sum,0;8
fixation_NumberOfPupilPeaks_sum,0.0321031527189034,fixation_NumberOfPupilPeaks_sum,0;8
fixation_PupilSize_sum_sum,0.0285241797635805,fixation_PupilSize_sum_sum,0;8
Fixation Count_sum,0.0245001929263182,Fixation Count_sum,0;8
non-horizontal saccade_sum,0.0192165555677999,non-horizontal saccade_sum,0;8
fixation_PupilPeaksAmplitude_mean_sum,0.0186697115103316,fixation_PupilPeaksAmplitude_mean_sum,0;8
horizontal saccade_sum,0.0158427208150965,horizontal saccade_sum,0;8
Fixation Count 250_sum,0.0130469465536088,Fixation Count 250_sum,0;8
Fixation Duration 250_sum,0.0127439959744152,Fixation Duration 250_sum,0;8
IsfixationInSpatialCluster_mean,0.0049420252097003,IsfixationInSpatialCluster_mean,0;8
fixation_PupilPeaksAmplitude_median_sum,0.2445553885969522,fixation_PupilPeaksAmplitude_median_sum,1;8
fixation_PupilSize_median_sum,0.0852277122847264,fixation_PupilSize_median_sum,1;8
fixation_PupilPeaksAmplitude_std_sum,0.0842161369733106,fixation_PupilPeaksAmplitude_std_sum,1;8
Sub-scanNUniqueVisits_sum,0.0554943480299689,Sub-scanNUniqueVisits_sum,1;8
Fixation Duration_sum,0.0534984994231987,Fixation Duration_sum,1;8
fixation_PupilSize_min_sum,0.0480997225922432,fixation_PupilSize_min_sum,1;8
fixation_PupilSize_std_sum,0.0443604926316178,fixation_PupilSize_std_sum,1;8
Sub-scanNtranstions_sum,0.0403722113760644,Sub-scanNtranstions_sum,1;8
Sub-scanAverageWeightedDegree_sum,0.0388293193964639,Sub-scanAverageWeightedDegree_sum,1;8
Fixation Count_sum,0.034145114122941,Fixation Count_sum,1;8
horizontal saccade_std,0.0337167530021697,horizontal saccade_std,1;8
fixation_PupilPeaksAmplitude_sum_sum,0.0318295340471541,fixation_PupilPeaksAmplitude_sum_sum,1;8
fixation_PupilPeaksAmplitude_mean_sum,0.0312857811161951,fixation_PupilPeaksAmplitude_mean_sum,1;8
fixation_NumberOfPupilPeaks_sum,0.0306267523920989,fixation_NumberOfPupilPeaks_sum,1;8
fixation_PupilPeaksAmplitude_max_sum,0.0305141366149323,fixation_PupilPeaksAmplitude_max_sum,1;8
Sub-scanDensity_max,0.0277476488176374,Sub-scanDensity_max,1;8
horizontal saccade_sum,0.0276161157560531,horizontal saccade_sum,1;8
Sub-scanDensity_sum,0.0210443944697551,Sub-scanDensity_sum,1;8
Sub-scanAverageWeightedDegree_max,0.0192568243422619,Sub-scanAverageWeightedDegree_max,1;8
non-horizontal saccade_sum,0.0175631140142542,non-horizontal saccade_sum,1;8
fixation_PupilPeaksAmplitude_median_sum,0.2578051660217001,fixation_PupilPeaksAmplitude_median_sum,2;8
Sub-scanNtranstions_sum,0.0624736804109669,Sub-scanNtranstions_sum,2;8
fixation_PupilPeaksAmplitude_max_sum,0.0620167419648186,fixation_PupilPeaksAmplitude_max_sum,2;8
fixation_PupilSize_std_sum,0.0574131743732015,fixation_PupilSize_std_sum,2;8
fixation_PupilPeaksAmplitude_min_sum,0.0539077072705014,fixation_PupilPeaksAmplitude_min_sum,2;8
non-horizontal saccade_sum,0.0534379575494017,non-horizontal saccade_sum,2;8
fixation_PupilPeaksAmplitude_mean_sum,0.052965731113048,fixation_PupilPeaksAmplitude_mean_sum,2;8
horizontal saccade_sum,0.0502741428944402,horizontal saccade_sum,2;8
fixation_NumberOfPupilPeaks_sum,0.046833718481264,fixation_NumberOfPupilPeaks_sum,2;8
fixation_PupilSize_min_sum,0.0425690551725242,fixation_PupilSize_min_sum,2;8
fixation_PupilSize_sum_sum,0.0401163032145074,fixation_PupilSize_sum_sum,2;8
horizontal saccade_mean,0.0387812486328169,horizontal saccade_mean,2;8
fixation_PupilPeaksAmplitude_sum_sum,0.0379456653739069,fixation_PupilPeaksAmplitude_sum_sum,2;8
non-horizontal saccade_std,0.0304786932676053,non-horizontal saccade_std,2;8
Sub-scanDensity_sum,0.0289830782117148,Sub-scanDensity_sum,2;8
fixation_PupilSize_mean_sum,0.0256237902048906,fixation_PupilSize_mean_sum,2;8
Sub-scanAverageWeightedDegree_sum,0.0162631619960452,Sub-scanAverageWeightedDegree_sum,2;8
horizontal saccade_std,0.0160613132034189,horizontal saccade_std,2;8
Sub-scanNUniqueVisits_sum,0.0130855908656243,Sub-scanNUniqueVisits_sum,2;8
Fixation Count_sum,0.012964079777602,Fixation Count_sum,2;8
fixation_PupilSize_std_sum,0.2997325022451488,fixation_PupilSize_std_sum,3;8
fixation_PupilSize_max_sum,0.0730546183231697,fixation_PupilSize_max_sum,3;8
non-horizontal saccade_sum,0.067070278328543,non-horizontal saccade_sum,3;8
fixation_PupilPeaksAmplitude_std_sum,0.0620503335203132,fixation_PupilPeaksAmplitude_std_sum,3;8
fixation_NumberOfPupilPeaks_sum,0.0613062272585143,fixation_NumberOfPupilPeaks_sum,3;8
Sub-scanEntropy_sum,0.0501301878899494,Sub-scanEntropy_sum,3;8
fixation_PupilPeaksAmplitude_sum_sum,0.0402690736711432,fixation_PupilPeaksAmplitude_sum_sum,3;8
Fixation Count_sum,0.0386376824545777,Fixation Count_sum,3;8
fixation_PupilPeaksAmplitude_min_sum,0.0337965093219843,fixation_PupilPeaksAmplitude_min_sum,3;8
fixation_PupilSize_min_sum,0.033034418230327,fixation_PupilSize_min_sum,3;8
fixation_PupilPeaksAmplitude_mean_sum,0.0298485138896194,fixation_PupilPeaksAmplitude_mean_sum,3;8
fixation_PupilSize_median_sum,0.0285825768768782,fixation_PupilSize_median_sum,3;8
Sub-scanNUniqueVisits_sum,0.0273210235577552,Sub-scanNUniqueVisits_sum,3;8
fixation_PupilSize_sum_sum,0.0263481039111344,fixation_PupilSize_sum_sum,3;8
horizontal saccade_sum,0.0257071748333349,horizontal saccade_sum,3;8
fixation_PupilPeaksAmplitude_max_sum,0.0252473816197545,fixation_PupilPeaksAmplitude_max_sum,3;8
fixation_PupilPeaksAmplitude_median_sum,0.0233806472074036,fixation_PupilPeaksAmplitude_median_sum,3;8
Sub-scanAverageWeightedDegree_sum,0.0213762437620422,Sub-scanAverageWeightedDegree_sum,3;8
Sub-scanDensity_sum,0.0173198922560144,Sub-scanDensity_sum,3;8
fixation_PupilSize_mean_sum,0.0157866108423917,fixation_PupilSize_mean_sum,3;8
Fixation Count_sum,0.2567533159609266,Fixation Count_sum,4;8
fixation_PupilSize_std_sum,0.1126236115042023,fixation_PupilSize_std_sum,4;8
Fixation Duration_sum,0.0611870026795768,Fixation Duration_sum,4;8
saccadic amplitude_sum,0.0608565353185652,saccadic amplitude_sum,4;8
horizontal saccade_std,0.0575821610625285,horizontal saccade_std,4;8
fixation_PupilPeaksAmplitude_min_sum,0.0502675473734986,fixation_PupilPeaksAmplitude_min_sum,4;8
fixation_PupilSize_min_sum,0.0482866264599667,fixation_PupilSize_min_sum,4;8
fixation_PupilPeaksAmplitude_max_sum,0.0475352857879788,fixation_PupilPeaksAmplitude_max_sum,4;8
Sub-scanDensity_sum,0.0458756214854551,Sub-scanDensity_sum,4;8
fixation_NumberOfPupilPeaks_sum,0.0423234662593591,fixation_NumberOfPupilPeaks_sum,4;8
fixation_PupilPeaksAmplitude_sum_sum,0.0348299740342115,fixation_PupilPeaksAmplitude_sum_sum,4;8
fixation_PupilSize_median_sum,0.0325128915579506,fixation_PupilSize_median_sum,4;8
Sub-scanNUniqueVisits_sum,0.0299856951317165,Sub-scanNUniqueVisits_sum,4;8
Fixation Count 250_sum,0.0266136413623635,Fixation Count 250_sum,4;8
Sub-scanAverageWeightedDegree_sum,0.0213383778524036,Sub-scanAverageWeightedDegree_sum,4;8
Sub-scanNtranstions_sum,0.0183971089798422,Sub-scanNtranstions_sum,4;8
horizontal saccade_sum,0.0183246176421346,horizontal saccade_sum,4;8
non-horizontal saccade_sum,0.0130542190990679,non-horizontal saccade_sum,4;8
fixation_PupilPeaksAmplitude_mean_sum,0.0122943714865878,fixation_PupilPeaksAmplitude_mean_sum,4;8
fixation_PupilPeaksAmplitude_median_sum,0.009357928961663,fixation_PupilPeaksAmplitude_median_sum,4;8
fixation_PupilPeaksAmplitude_median_sum,0.295117583406546,fixation_PupilPeaksAmplitude_median_sum,5;8
fixation_PupilSize_std_sum,0.0803719379719224,fixation_PupilSize_std_sum,5;8
fixation_PupilPeaksAmplitude_sum_sum,0.0731550477095782,fixation_PupilPeaksAmplitude_sum_sum,5;8
non-horizontal saccade_sum,0.0661445463905817,non-horizontal saccade_sum,5;8
fixation_PupilSize_median_sum,0.0549272410413929,fixation_PupilSize_median_sum,5;8
Sub-scanNUniqueVisits_sum,0.0498188246249207,Sub-scanNUniqueVisits_sum,5;8
saccadic amplitude_sum,0.0482925274768456,saccadic amplitude_sum,5;8
horizontal saccade_std,0.0468420095243479,horizontal saccade_std,5;8
Fixation Duration_sum,0.0416664002727759,Fixation Duration_sum,5;8
fixation_PupilPeaksAmplitude_min_sum,0.0343115607000759,fixation_PupilPeaksAmplitude_min_sum,5;8
fixation_PupilPeaksAmplitude_max_sum,0.0308055702253591,fixation_PupilPeaksAmplitude_max_sum,5;8
fixation_PupilPeaksAmplitude_mean_sum,0.0284707459468571,fixation_PupilPeaksAmplitude_mean_sum,5;8
Fixation Count_sum,0.0242815312288292,Fixation Count_sum,5;8
Sub-scanAverageWeightedDegree_sum,0.0217337533414058,Sub-scanAverageWeightedDegree_sum,5;8
fixation_PupilSize_min_sum,0.021348203020927,fixation_PupilSize_min_sum,5;8
fixation_PupilSize_sum_sum,0.0206236809857393,fixation_PupilSize_sum_sum,5;8
Sub-scanDensity_sum,0.0202311549520928,Sub-scanDensity_sum,5;8
fixation_NumberOfPupilPeaks_sum,0.016556227011773,fixation_NumberOfPupilPeaks_sum,5;8
fixation_PupilSize_mean_sum,0.0127041874872154,fixation_PupilSize_mean_sum,5;8
fixation_PupilSize_max_sum,0.0125972666808132,fixation_PupilSize_max_sum,5;8
fixation_PupilSize_std_sum,0.3050900895089987,fixation_PupilSize_std_sum,6;8
fixation_PupilPeaksAmplitude_sum_sum,0.0817818678137046,fixation_PupilPeaksAmplitude_sum_sum,6;8
saccadic amplitude_sum,0.0602872317338028,saccadic amplitude_sum,6;8
fixation_PupilPeaksAmplitude_mean_sum,0.0530720743410031,fixation_PupilPeaksAmplitude_mean_sum,6;8
Fixation Count_sum,0.0484237865565927,Fixation Count_sum,6;8
fixation_PupilPeaksAmplitude_std_sum,0.047529043486704,fixation_PupilPeaksAmplitude_std_sum,6;8
fixation_NumberOfPupilPeaks_sum,0.0459867617924134,fixation_NumberOfPupilPeaks_sum,6;8
fixation_PupilSize_median_sum,0.0457986123603475,fixation_PupilSize_median_sum,6;8
fixation_PupilPeaksAmplitude_median_sum,0.0433679085990044,fixation_PupilPeaksAmplitude_median_sum,6;8
fixation_PupilSize_max_sum,0.0416433598381394,fixation_PupilSize_max_sum,6;8
fixation_PupilSize_min_sum,0.0398102310472498,fixation_PupilSize_min_sum,6;8
no saccade_mean,0.0307054694957578,no saccade_mean,6;8
Sub-scanAverageWeightedDegree_sum,0.0288860175719726,Sub-scanAverageWeightedDegree_sum,6;8
fixation_PupilSize_sum_sum,0.0205547449966505,fixation_PupilSize_sum_sum,6;8
fixation_PupilSize_mean_sum,0.0200085277883069,fixation_PupilSize_mean_sum,6;8
Sub-scanAverageWeightedDegree_max,0.0195755334293758,Sub-scanAverageWeightedDegree_max,6;8
Sub-scanDensity_sum,0.0194798182170264,Sub-scanDensity_sum,6;8
Fixation Duration_sum,0.0189443924246153,Fixation Duration_sum,6;8
non-horizontal saccade_sum,0.0156130408443345,non-horizontal saccade_sum,6;8
fixation_PupilPeaksAmplitude_max_sum,0.0134414881539991,fixation_PupilPeaksAmplitude_max_sum,6;8
fixation_PupilSize_std_sum,0.3691458931985151,fixation_PupilSize_std_sum,7;8
fixation_PupilPeaksAmplitude_std_sum,0.1038478765389358,fixation_PupilPeaksAmplitude_std_sum,7;8
saccadic amplitude_sum,0.0581717595106143,saccadic amplitude_sum,7;8
fixation_PupilPeaksAmplitude_sum_sum,0.0478283749556916,fixation_PupilPeaksAmplitude_sum_sum,7;8
non-horizontal saccade_std,0.0469796895217874,non-horizontal saccade_std,7;8
fixation_PupilPeaksAmplitude_max_sum,0.0423704677347318,fixation_PupilPeaksAmplitude_max_sum,7;8
Sub-scanEntropy_sum,0.0372804976675294,Sub-scanEntropy_sum,7;8
fixation_PupilSize_median_sum,0.0350588198690192,fixation_PupilSize_median_sum,7;8
fixation_PupilPeaksAmplitude_mean_sum,0.0337807383387533,fixation_PupilPeaksAmplitude_mean_sum,7;8
non-horizontal saccade_sum,0.0330218092656063,non-horizontal saccade_sum,7;8
fixation_NumberOfPupilPeaks_sum,0.0276541914920431,fixation_NumberOfPupilPeaks_sum,7;8
Sub-scanDensity_sum,0.025231173337071,Sub-scanDensity_sum,7;8
fixation_PupilPeaksAmplitude_min_sum,0.0239507926842272,fixation_PupilPeaksAmplitude_min_sum,7;8
fixation_PupilPeaksAmplitude_median_sum,0.0210015684355934,fixation_PupilPeaksAmplitude_median_sum,7;8
Sub-scanNUniqueVisits_sum,0.0201062593199774,Sub-scanNUniqueVisits_sum,7;8
Sub-scanAverageWeightedDegree_sum,0.0189749813561255,Sub-scanAverageWeightedDegree_sum,7;8
fixation_PupilSize_max_sum,0.0170383399700691,fixation_PupilSize_max_sum,7;8
fixation_PupilSize_min_sum,0.0146944443798459,fixation_PupilSize_min_sum,7;8
Fixation Count_sum,0.0135865361654681,Fixation Count_sum,7;8
Sub-scanNtranstions_sum,0.0102757862583945,Sub-scanNtranstions_sum,7;8
fixation_PupilPeaksAmplitude_median_sum,0.2847493759645872,fixation_PupilPeaksAmplitude_median_sum,8;8
fixation_PupilSize_std_sum,0.149018811955747,fixation_PupilSize_std_sum,8;8
fixation_PupilSize_mean_sum,0.0605565470725723,fixation_PupilSize_mean_sum,8;8
fixation_PupilPeaksAmplitude_max_sum,0.0576212819159525,fixation_PupilPeaksAmplitude_max_sum,8;8
Fixation Duration_sum,0.0525759224793607,Fixation Duration_sum,8;8
Sub-scanNUniqueVisits_sum,0.0504656877542037,Sub-scanNUniqueVisits_sum,8;8
fixation_PupilPeaksAmplitude_std_sum,0.0445095252225249,fixation_PupilPeaksAmplitude_std_sum,8;8
non-horizontal saccade_mean,0.0391715673764162,non-horizontal saccade_mean,8;8
Sub-scanAverageWeightedDegree_sum,0.0344039144186653,Sub-scanAverageWeightedDegree_sum,8;8
fixation_PupilPeaksAmplitude_sum_sum,0.0342471051330613,fixation_PupilPeaksAmplitude_sum_sum,8;8
Sub-scanEntropy_sum,0.0335423903720165,Sub-scanEntropy_sum,8;8
Sub-scanDensity_sum,0.0307887269429621,Sub-scanDensity_sum,8;8
fixation_PupilSize_sum_sum,0.0296366855889722,fixation_PupilSize_sum_sum,8;8
fixation_PupilPeaksAmplitude_min_sum,0.0280401348037174,fixation_PupilPeaksAmplitude_min_sum,8;8
horizontal saccade_sum,0.0254119240470335,horizontal saccade_sum,8;8
horizontal saccade_std,0.0131828228556069,horizontal saccade_std,8;8
fixation_PupilPeaksAmplitude_mean_sum,0.0130645899691222,fixation_PupilPeaksAmplitude_mean_sum,8;8
non-horizontal saccade_sum,0.0109407896293142,non-horizontal saccade_sum,8;8
Fixation Count_sum,0.004730282575027,Fixation Count_sum,8;8
fixation_NumberOfPupilPeaks_sum,0.0033419139231359,fixation_NumberOfPupilPeaks_sum,8;8
fixation_PupilSize_std_sum,0.2739416111328702,fixation_PupilSize_std_sum,9;8
horizontal saccade_sum,0.1207800012361174,horizontal saccade_sum,9;8
fixation_PupilSize_min_sum,0.0696867521900154,fixation_PupilSize_min_sum,9;8
Fixation Duration 250_sum,0.0671251500271226,Fixation Duration 250_sum,9;8
fixation_PupilPeaksAmplitude_median_sum,0.0640681357285594,fixation_PupilPeaksAmplitude_median_sum,9;8
fixation_PupilSize_median_sum,0.0505606997528378,fixation_PupilSize_median_sum,9;8
fixation_PupilPeaksAmplitude_std_sum,0.0490629768594321,fixation_PupilPeaksAmplitude_std_sum,9;8
fixation_PupilPeaksAmplitude_mean_sum,0.0469739716106416,fixation_PupilPeaksAmplitude_mean_sum,9;8
Sub-scanDensity_sum,0.0435889789700383,Sub-scanDensity_sum,9;8
fixation_NumberOfPupilPeaks_sum,0.0429090809704499,fixation_NumberOfPupilPeaks_sum,9;8
fixation_PupilPeaksAmplitude_max_sum,0.0369320035631487,fixation_PupilPeaksAmplitude_max_sum,9;8
horizontal saccade_mean,0.0294442933578034,horizontal saccade_mean,9;8
Sub-scanAverageWeightedDegree_sum,0.0223744864065961,Sub-scanAverageWeightedDegree_sum,9;8
non-horizontal saccade_sum,0.0200922394649786,non-horizontal saccade_sum,9;8
Fixation Duration_sum,0.0157709721194888,Fixation Duration_sum,9;8
fixation_PupilSize_max_sum,0.0150198459344869,fixation_PupilSize_max_sum,9;8
Sub-scanNtranstions_sum,0.0133113033593101,Sub-scanNtranstions_sum,9;8
fixation_PupilPeaksAmplitude_sum_sum,0.0111180469595065,fixation_PupilPeaksAmplitude_sum_sum,9;8
Fixation Count_sum,0.0065327647642887,Fixation Count_sum,9;8
Sub-scanNUniqueVisits_sum,0.0007066855923065,Sub-scanNUniqueVisits_sum,9;8
