,importance,feature,round
Sub-scanAverageWeightedDegree_sum,0.0340628487572347,Sub-scanAverageWeightedDegree_sum,1;6
horizontal saccade_sum,0.0308315562564843,horizontal saccade_sum,1;6
fixation_PupilPeaksAmplitude_mean_sum,0.030378978548383,fixation_PupilPeaksAmplitude_mean_sum,1;6
Fixation Count_sum,0.0278139948866427,Fixation Count_sum,1;6
fixation_NumberOfPupilPeaks_sum,0.0228331507029855,fixation_NumberOfPupilPeaks_sum,1;6
fixation_PupilPeaksAmplitude_sum_sum,0.0220301783264746,fixation_PupilPeaksAmplitude_sum_sum,1;6
fixation_PupilSize_sum_sum,0.0205791597611809,fixation_PupilSize_sum_sum,1;6
Sub-scanNtranstions_sum,0.0200657608128937,Sub-scanNtranstions_sum,1;6
non-horizontal saccade_sum,0.0176105605333878,non-horizontal saccade_sum,1;6
fixation_PupilSize_mean_sum,0.0169074492916755,fixation_PupilSize_mean_sum,1;6
fixation_PupilPeaksAmplitude_max_sum,0.0148383451649783,fixation_PupilPeaksAmplitude_max_sum,1;6
fixation_PupilSize_std_sum,0.2431275696902234,fixation_PupilSize_std_sum,2;6
Fixation Duration_sum,0.0704829817306423,Fixation Duration_sum,2;6
fixation_PupilPeaksAmplitude_min_sum,0.0694364279226517,fixation_PupilPeaksAmplitude_min_sum,2;6
horizontal saccade_std,0.0685224513345812,horizontal saccade_std,2;6
fixation_PupilSize_min_sum,0.0644182229351969,fixation_PupilSize_min_sum,2;6
Sub-scanEntropy_sum,0.0643506674531295,Sub-scanEntropy_sum,2;6
Fixation Count_sum,0.0558731130474413,Fixation Count_sum,2;6
Sub-scanDensity_sum,0.0481430474482732,Sub-scanDensity_sum,2;6
horizontal saccade_sum,0.0413982796468215,horizontal saccade_sum,2;6
fixation_PupilSize_max_sum,0.0412567665581143,fixation_PupilSize_max_sum,2;6
fixation_PupilSize_mean_sum,0.0355957126845658,fixation_PupilSize_mean_sum,2;6
Sub-scanNUniqueVisits_sum,0.033747696937829,Sub-scanNUniqueVisits_sum,2;6
fixation_PupilPeaksAmplitude_median_sum,0.0265083712869289,fixation_PupilPeaksAmplitude_median_sum,2;6
Sub-scanAverageWeightedDegree_sum,0.0252032024150058,Sub-scanAverageWeightedDegree_sum,2;6
fixation_NumberOfPupilPeaks_sum,0.0238436607737373,fixation_NumberOfPupilPeaks_sum,2;6
fixation_PupilSize_median_sum,0.022473735922048,fixation_PupilSize_median_sum,2;6
fixation_PupilPeaksAmplitude_max_sum,0.020567468444155,fixation_PupilPeaksAmplitude_max_sum,2;6
fixation_PupilPeaksAmplitude_sum_sum,0.0203373697379075,fixation_PupilPeaksAmplitude_sum_sum,2;6
fixation_PupilSize_sum_sum,0.0166035717181721,fixation_PupilSize_sum_sum,2;6
fixation_PupilPeaksAmplitude_mean_sum,0.0081096823125746,fixation_PupilPeaksAmplitude_mean_sum,2;6
