,importance,feature,round
saccadic amplitude_sum,0.0539444340631245,saccadic amplitude_sum,5;6
fixation_PupilSize_std_sum,0.05113059072506,fixation_PupilSize_std_sum,5;6
fixation_PupilPeaksAmplitude_max_sum,0.0487986109216721,fixation_PupilPeaksAmplitude_max_sum,5;6
fixation_PupilPeaksAmplitude_min_sum,0.0482359748356133,fixation_PupilPeaksAmplitude_min_sum,5;6
Fixation Duration_sum,0.0472271386510904,Fixation Duration_sum,5;6
fixation_PupilPeaksAmplitude_sum_sum,0.0461713008165747,fixation_PupilPeaksAmplitude_sum_sum,5;6
Sub-scanDensity_sum,0.0432830250777387,Sub-scanDensity_sum,5;6
fixation_NumberOfPupilPeaks_sum,0.035343691448659,fixation_NumberOfPupilPeaks_sum,5;6
horizontal saccade_std,0.0349792629063057,horizontal saccade_std,5;6
fixation_PupilPeaksAmplitude_median_sum,0.0329079763633381,fixation_PupilPeaksAmplitude_median_sum,5;6
fixation_PupilPeaksAmplitude_std_sum,0.025919534510627,fixation_PupilPeaksAmplitude_std_sum,5;6
fixation_PupilSize_min_sum,0.0240824846481519,fixation_PupilSize_min_sum,5;6
non-horizontal saccade_sum,0.0227640294909768,non-horizontal saccade_sum,5;6
fixation_PupilSize_sum_sum,0.0155210871470732,fixation_PupilSize_sum_sum,5;6
Fixation Count_sum,0.0099266302381124,Fixation Count_sum,5;6
Fixation Count 250_sum,0.0098040792475184,Fixation Count 250_sum,5;6
fixation_PupilSize_median_sum,0.0064172155074666,fixation_PupilSize_median_sum,5;6
fixation_PupilSize_std_sum,0.3155905443954303,fixation_PupilSize_std_sum,6;6
Fixation Duration_sum,0.077576065721414,Fixation Duration_sum,6;6
Fixation Duration 250_sum,0.0729049466410521,Fixation Duration 250_sum,6;6
Sub-scanNUniqueVisits_sum,0.0538349995707997,Sub-scanNUniqueVisits_sum,6;6
Sub-scanNtranstions_sum,0.0535625923103511,Sub-scanNtranstions_sum,6;6
fixation_PupilSize_max_sum,0.0479105841082763,fixation_PupilSize_max_sum,6;6
Fixation Count 250_sum,0.0462050809412482,Fixation Count 250_sum,6;6
fixation_PupilPeaksAmplitude_max_sum,0.0422088546912184,fixation_PupilPeaksAmplitude_max_sum,6;6
saccadic amplitude_sum,0.0389333561391946,saccadic amplitude_sum,6;6
fixation_PupilSize_min_sum,0.037783426928365,fixation_PupilSize_min_sum,6;6
Sub-scanAverageWeightedDegree_sum,0.0363927470948206,Sub-scanAverageWeightedDegree_sum,6;6
Sub-scanDensity_sum,0.0344600356868073,Sub-scanDensity_sum,6;6
fixation_PupilSize_mean_sum,0.0309639071312875,fixation_PupilSize_mean_sum,6;6
fixation_PupilPeaksAmplitude_sum_sum,0.0279168852775124,fixation_PupilPeaksAmplitude_sum_sum,6;6
fixation_PupilSize_sum_sum,0.0223176587943321,fixation_PupilSize_sum_sum,6;6
non-horizontal saccade_sum,0.0186146683378933,non-horizontal saccade_sum,6;6
fixation_PupilSize_median_sum,0.0138105716024365,fixation_PupilSize_median_sum,6;6
fixation_NumberOfPupilPeaks_sum,0.0133983878104087,fixation_NumberOfPupilPeaks_sum,6;6
horizontal saccade_sum,0.0080978869182909,horizontal saccade_sum,6;6
Fixation Count_sum,0.0075167998988602,Fixation Count_sum,6;6
Sub-scanAverageWeightedDegree_sum,0.2206404295387687,Sub-scanAverageWeightedDegree_sum,7;6
fixation_PupilSize_max_sum,0.0956176615955133,fixation_PupilSize_max_sum,7;6
horizontal saccade_sum,0.0634063950305998,horizontal saccade_sum,7;6
fixation_PupilPeaksAmplitude_mean_sum,0.0586336128774249,fixation_PupilPeaksAmplitude_mean_sum,7;6
saccadic amplitude_sum,0.0574994997985021,saccadic amplitude_sum,7;6
fixation_PupilSize_std_sum,0.0567051163539676,fixation_PupilSize_std_sum,7;6
fixation_PupilPeaksAmplitude_std_sum,0.05404549216647,fixation_PupilPeaksAmplitude_std_sum,7;6
Sub-scanNtranstions_sum,0.0518738427938803,Sub-scanNtranstions_sum,7;6
